繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,nouki_copy,KI,SP_rate/hr,SP_time_taken,SV_rate/hr,SV_time_taken,slot,ライン,備考,流速,生産日,順番
,,26611311000,15.0,6100,2024-04-18,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-04-18,×,"6,000",61.0,"7,500",0.0,,,,,,
,,26611311000,15.0,6100,2024-04-22,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-04-22,×,"6,000",61.0,"7,500",0.0,,,,,,
,,26611311000,15.0,6100,2024-05-02,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-05-02,×,"6,000",61.0,"7,500",0.0,,,,,,
,,26611311000,15.0,6100,2024-06-12,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-06-12,×,"6,000",61.0,"7,500",0.0,,,,,,
,,26611311000,15.0,6100,2024-05-27,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,000",61.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-02-26,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-03-21,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-03-21,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-03-29,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-05,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-04-15,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-15,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-04-22,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-22,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631111050,15.0,12200,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-26,×,"6,000",122.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-02-29,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-02-29,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-03-21,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-03-21,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-05,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-17,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-04-10,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-10,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-04-12,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-12,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-19,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-26,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-05-08,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-08,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-20,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26631211000,15.0,6100,2024-06-12,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-06-12,×,"6,100",60.0,"7,500",0.0,,,,,,
,,26632913000,15.0,12200,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-03-29,×,"6,300",117.0,"7,500",0.0,,,,,,
,,26632913000,15.0,6100,2024-04-04,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-04,×,"6,300",59.0,"7,500",0.0,,,,,,
,,26632913000,15.0,12200,2024-04-11,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-11,×,"6,300",117.0,"7,500",0.0,,,,,,
,,26632913000,15.0,12200,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-30,×,"6,300",117.0,"7,500",0.0,,,,,,
,,26632913000,15.0,18300,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-05-27,×,"6,300",175.0,"7,500",0.0,,,,,,
,,26632913000,15.0,12200,2024-06-13,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-06-13,×,"6,300",117.0,"7,500",0.0,,,,,,
,,25222522040,20.0,5000,2024-02-14,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-02-13,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522040,20.0,5000,2024-02-29,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-02-27,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522040,20.0,5000,2024-03-07,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-03-05,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522040,20.0,7500,2024-03-21,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-03-19,×,"5,400",0.0,"8,000",57.0,,,,,,
,,25222522040,20.0,5000,2024-03-27,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-03-26,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522040,20.0,7500,2024-04-04,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-02,×,"5,400",0.0,"8,000",57.0,,,,,,
,,25222522040,20.0,7500,2024-04-11,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-09,×,"5,400",0.0,"8,000",57.0,,,,,,
,,25222522040,20.0,5000,2024-04-16,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-15,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522040,20.0,7500,2024-04-24,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-23,×,"5,400",0.0,"8,000",57.0,,,,,,
,,25222522040,20.0,7500,2024-04-30,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-29,×,"5,400",0.0,"8,000",57.0,,,,,,
,,25222522040,20.0,7500,2024-05-15,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-05-14,×,"5,400",0.0,"8,000",57.0,,,,,,
,,25800811000,16.0,73200,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-02-28,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-28,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-02-29,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-29,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-03-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-04,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-03-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-19,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-03-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-20,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-03-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-21,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-03-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-25,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,146400,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,"7,000",1255.0,"7,700",0.0,,,,,,
,,25800811000,16.0,36600,2024-03-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-29,×,"7,000",314.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-02,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-02,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-03,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-03,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-04,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-04,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-09,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-10,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-10,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-11,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-16,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-17,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-18,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-18,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-19,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-19,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-04-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-22,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,12200,2024-04-01,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-01,×,"7,000",105.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-04-24,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-24,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-04-25,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-25,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-04-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-26,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,146400,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,"7,000",1255.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-06,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-08,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-09,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-09,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,146400,2024-05-13,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-13,×,"7,000",1255.0,"7,700",0.0,,,,,,
,,25800811000,16.0,6100,2024-04-30,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-30,×,"7,000",53.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-16,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-16,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-17,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-21,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,73200,2024-05-22,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-22,×,"7,000",628.0,"7,700",0.0,,,,,,
,,25800811000,16.0,268400,2024-05-27,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-27,×,"7,000",2301.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-06-06,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-06-06,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-06-08,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-06-07,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-06-11,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-06-11,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-06-12,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-06-12,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25800811000,16.0,67100,2024-06-17,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-06-17,×,"7,000",576.0,"7,700",0.0,,,,,,
,,25802621870,15.0,4000,2024-02-26,,MB-ﾚｶﾞ-ﾁｴ(H),,,,,,,,,,,,,低,,,×,,2024-02-26,×,"6,000",0.0,"8,000",30.0,,,,,,
,,25222522030,20.0,5000,2024-02-22,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),,,,,,,,,,,〇,,,,,×,,2024-02-20,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522030,20.0,4000,2024-03-27,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),,,,,,,,,,,〇,,,,,×,,2024-03-26,×,"5,400",0.0,"8,000",30.0,,,,,,
,,25222522030,20.0,5000,2024-04-24,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),,,,,,,,,,,〇,,,,,×,,2024-04-23,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222522030,20.0,5000,2024-05-22,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(32),,,,,,,,,,,〇,,,,,×,,2024-05-21,×,"5,400",0.0,"8,000",38.0,,,,,,
,,25222123050,20.0,5000,2024-02-22,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ20㎏(5),,,,,,,,,,,,,,,,×,,2024-02-22,×,"6,000",0.0,"8,000",38.0,,,,,,
,,25222123050,20.0,5000,2024-04-16,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ20㎏(5),,,,,,,,,,,,,,,,×,,2024-04-16,×,"6,000",0.0,"8,000",38.0,,,,,,
,,25222123050,20.0,7500,2024-05-06,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ20㎏(5),,,,,,,,,,,,,,,,×,,2024-05-06,×,"6,000",0.0,"8,000",57.0,,,,,,
,,25222122030,15.0,4500,2024-02-29,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ(3),,,,,,,,,,,,,準高,,,×,,2024-02-29,×,"5,100",0.0,"8,000",34.0,,,,,,
,,25222122030,15.0,4500,2024-02-27,,ﾆｭｰｼｮｰﾄﾆﾝｸﾞ(3),,,,,,,,,,,,,準高,,,×,,2024-02-27,×,"5,100",0.0,"8,000",34.0,,,,,,
,,25284921850,10.0,4000,2024-04-25,,ﾁｴｽﾀ- EF(M),,,,,,,,,,,,,,,,×,,2024-04-25,×,"4,800",0.0,"5,400",45.0,,,,,,
,,348656ZT,15.0,12000,2024-03-05,,ｱﾃﾞｶﾙｰﾌﾞAM,,,,,,,,,,,,,,,,,,2024-03-05,×,-,0.0,7000,0.0,,,,,,
,,25282821000,15.0,10000,2024-03-07,,ﾘｽｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-03-07,×,"6,000",0.0,"8,000",75.0,,,,,,
,,25282821000,15.0,12700,2024-04-12,,ﾘｽｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-04-12,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25282821000,15.0,12700,2024-05-21,,ﾘｽｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-05-21,×,"6,000",0.0,"8,000",96.0,,,,,,
,,348999PT,15.0,12700,2024-03-18,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-03-18,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-03-25,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-03-25,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-04-02,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-04-02,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-04-08,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-04-08,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-05-06,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-05-06,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-05-13,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-05-13,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-05-18,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-05-17,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-05-22,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-05-22,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,348999PT,15.0,25400,2024-05-27,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-05-27,×,"5,000",0.0,8000,191.0,,,副原料無添,,,
,,348999PT,15.0,12700,2024-05-24,,MB-PｼｮｰﾄCF(H)ｱｶｼｹﾞﾝ,,,,,,,,〇,,,,,,,,,,2024-05-24,×,"5,000",0.0,8000,96.0,,,副原料無添,,,
,,25326911000,15.0,6100,2024-04-18,,冷蔵KMｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,〇,,高,,,×,,2024-04-17,×,"6,000",61.0,"7,500",0.0,,,,,,
,,25326911000,15.0,6100,2024-05-16,,冷蔵KMｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,〇,,高,,,×,,2024-05-15,×,"6,000",61.0,"7,500",0.0,,,,,,
,,25326911000,15.0,12200,2024-05-11,,冷蔵KMｼｮｰﾄﾆﾝｸﾞ,,,,,,,,,,,〇,,高,,,×,,2024-05-10,×,"6,000",122.0,"7,500",0.0,,,,,,
,,25211221060,15.0,10000,2024-03-11,,ﾊﾟﾈﾘ-ｼｮｰﾄS (6),,,,,,,,,,,〇,,,,,×,,2024-03-08,×,"6,000",0.0,"8,000",75.0,,,,,,
,,25211221060,15.0,12700,2024-03-23,,ﾊﾟﾈﾘ-ｼｮｰﾄS (6),,,,,,,,,,,〇,,,,,×,,2024-03-22,×,"6,000",0.0,"8,000",96.0,,,,,,
,,25211221060,15.0,10000,2024-05-27,,ﾊﾟﾈﾘ-ｼｮｰﾄS (6),,,,,,,,,,,〇,,,,,×,,2024-05-24,×,"6,000",0.0,"8,000",75.0,,,,,,
,,25212222830,15.0,5000,2024-03-30,,ﾁｴｽﾀ-88-TL(S),,,,,,,,,,,〇,,,,,×,,2024-03-29,×,"6,000",0.0,"5,400",56.0,,,,,,
,,25213221830,15.0,6000,2024-04-06,,ﾁｴｽﾀ-77(M),,,,,,,,,,,〇,,,,,×,,2024-04-05,×,"6,000",0.0,"8,000",45.0,,,,,,
,,25213221830,15.0,6000,2024-04-12,,ﾁｴｽﾀ-77(M),,,,,,,,,,,〇,,,,,×,,2024-04-11,×,"6,000",0.0,"8,000",45.0,,,,,,
,,25215821000,15.0,8000,2024-03-23,,S.T ｼｮｰﾄ,,,,,,,,,〇,,,,,,,×,,2024-03-22,×,"5,500",0.0,"6,500",74.0,,,ｽﾃｲﾔｰｼﾘｰｽﾞ計画順番 ； STｼｮｰﾄ → ｽﾃｲﾔｰﾃﾞﾗｯｸｽK → ｽﾃｲﾔｰｽﾍﾟｼｬﾙ/ｱｺﾙﾄ → ｽﾃｲﾔｰSA,,,
,,25215821000,15.0,8000,2024-05-14,,S.T ｼｮｰﾄ,,,,,,,,,〇,,,,,,,×,,2024-05-14,×,"5,500",0.0,"6,500",74.0,,,ｽﾃｲﾔｰｼﾘｰｽﾞ計画順番 ； STｼｮｰﾄ → ｽﾃｲﾔｰﾃﾞﾗｯｸｽK → ｽﾃｲﾔｰｽﾍﾟｼｬﾙ/ｱｺﾙﾄ → ｽﾃｲﾔｰSA,,,
,,25220821830,15.0,4000,2024-03-21,,PVｼｮｰﾄ(B)-L (S),,,,,,,,,,,,,,,,×,,2024-03-21,×,"5,000",0.0,"8,000",30.0,,,,,,
,,25220821830,15.0,4000,2024-05-14,,PVｼｮｰﾄ(B)-L (S),,,,,,,,,,,,,,,,×,,2024-05-14,×,"5,000",0.0,"8,000",30.0,,,,,,
,,25221521040,20.0,5000,2024-03-30,,ﾆﾕ-ｼｮｰﾄ (C) (4),,,,,,,,,,,,,準高,,,×,,2024-03-29,×,"5,100",0.0,"8,000",38.0,,,,,,
,,25221521040,20.0,4000,2024-05-16,,ﾆﾕ-ｼｮｰﾄ (C) (4),,,,,,,,,,,,,準高,,,×,,2024-05-16,×,"5,100",0.0,"8,000",30.0,,,,,,
,,25221521040,20.0,5000,2024-05-16,,ﾆﾕ-ｼｮｰﾄ (C) (4),,,,,,,,,,,,,準高,,,×,,2024-05-16,×,"5,100",0.0,"8,000",38.0,,,,,,
,,25230924870,10.0,6000,2024-03-25,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-03-22,×,"4,800",0.0,"5,400",67.0,,,,,,
,,25230924870,10.0,6000,2024-04-13,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-04-12,×,"4,800",0.0,"5,400",67.0,,,,,,
,,25230924870,10.0,6000,2024-04-22,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-04-19,×,"4,800",0.0,"5,400",67.0,,,,,,
,,25230924870,10.0,6000,2024-04-30,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-04-29,×,"4,800",0.0,"5,400",67.0,,,,,,
,,25230924870,10.0,6000,2024-05-11,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-05-10,×,"4,800",0.0,"5,400",67.0,,,,,,
,,25230924870,10.0,6000,2024-04-27,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-04-26,×,"4,800",0.0,"5,400",67.0,,,,,,
,,25230924870,10.0,12700,2024-05-20,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-05-17,×,"4,800",0.0,"5,400",142.0,,,,,,
,,25230924870,10.0,6000,2024-05-27,,ﾁｴｽﾀ-2000 10K (H),,,,,,,,,,,〇,,,,,×,,2024-05-24,×,"4,800",0.0,"5,400",67.0,,,,,,
