繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,納期_copy,firsts,lasts,last_first,time_taken,SV_time_taken,SP_time_taken,no_renzoku_seisan,clean_time,kouyousoka_maya,arerukon_maya,weight_limit,only_two,mc_renzo,stretch_flag
,2024-02-27,25716121870,15.0,10000,2024-03-30,,ｼﾞｴﾐﾆNTR(H),15.0,C/S,〇,"7,000",×,-,A,,,○,,,,,×,×,,2024-03-29,1,0,0,0,86,0,0,1,0,0,0,0,0,0
,2024-04-02,25716121870,15.0,10000,2024-04-24,,ｼﾞｴﾐﾆNTR(H),15.0,C/S,〇,"7,000",×,-,A,,,○,,,,,×,×,,2024-04-24,1,0,0,0,86,0,0,1,0,0,0,0,0,0
,2024-04-03,25716121870,15.0,10000,2024-04-24,,ｼﾞｴﾐﾆNTR(H),15.0,C/S,〇,"7,000",×,-,A,,,○,,,,,×,×,,2024-04-24,1,0,0,0,86,0,0,1,0,0,0,0,0,0
,2024-04-03,25716121870,15.0,10000,2024-05-08,,ｼﾞｴﾐﾆNTR(H),15.0,C/S,〇,"7,000",×,-,A,,,○,,,,,×,×,,2024-05-08,1,0,0,0,86,0,0,1,0,0,0,0,0,0
,2024-05-09,25716121870,15.0,10000,2024-06-11,,ｼﾞｴﾐﾆNTR(H),15.0,C/S,〇,"7,000",×,-,A,,,○,,,,,×,×,,2024-06-11,1,0,0,0,86,0,0,1,0,0,0,0,0,0
,2024-02-06,25800421870,15.0,12700,2024-02-21,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-02-21,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25800421870,15.0,12700,2024-02-27,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-02-27,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25800421870,15.0,12700,2024-03-02,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-01,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25800421870,15.0,12700,2024-03-07,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-07,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25800421870,15.0,12700,2024-03-11,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-11,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-03-13,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-13,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-03-16,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-15,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-03-18,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-18,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-03-21,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-21,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,25400,2024-03-30,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-03-29,1,0,0,0,191,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-04-03,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-03,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-04-04,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-04,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25800421870,15.0,12700,2024-04-08,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-08,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25800421870,15.0,12700,2024-04-13,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-12,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25800421870,15.0,12700,2024-04-17,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-17,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25800421870,15.0,25400,2024-04-20,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-19,1,0,0,0,191,0,0,0,0,0,0,0,0,0
,2024-03-18,25800421870,15.0,12700,2024-04-22,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-22,1,0,0,0,96,0,0,0,0,0,0,0,0,0
2024-04-05 00:00:00,2024-04-02,25800421870,15.0,12700,2024-04-05,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-05,1,0,0,0,96,0,0,0,0,0,0,0,0,0
2024-04-09 00:00:00,2024-04-02,25800421870,15.0,25400,2024-04-09,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-09,1,0,0,0,191,0,0,0,0,0,0,0,0,0
,2024-04-03,25800421870,15.0,12700,2024-04-25,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-25,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25800421870,15.0,12700,2024-04-30,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-04-30,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25800421870,15.0,12700,2024-05-06,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-06,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25800421870,15.0,12700,2024-05-07,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-07,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25800421870,15.0,12700,2024-05-11,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-10,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25800421870,15.0,12700,2024-05-14,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-14,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25800421870,15.0,12700,2024-05-15,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-15,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25800421870,15.0,12700,2024-05-20,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-20,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25800421870,15.0,38100,2024-05-27,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-05-27,1,0,0,0,286,0,0,0,0,0,0,0,0,0
,2024-05-09,25800421870,15.0,12700,2024-06-06,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-06-06,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-05-09,25800421870,15.0,12700,2024-06-11,,MB-ﾌﾟﾚﾐｱﾑｼｮｰﾄ-CF(H),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,副原料無添,2024-06-11,1,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,26611121000,15.0,12700,2024-02-29,,ｸﾗｳﾝﾗ-ﾄﾞ#100K(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-14,26611121000,15.0,12700,2024-03-07,,ｸﾗｳﾝﾗ-ﾄﾞ#100K(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-03-07,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,26611121000,15.0,12700,2024-04-08,,ｸﾗｳﾝﾗ-ﾄﾞ#100K(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-04-08,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,26611121000,15.0,12700,2024-04-13,,ｸﾗｳﾝﾗ-ﾄﾞ#100K(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-04-12,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,26611121000,15.0,12700,2024-05-09,,ｸﾗｳﾝﾗ-ﾄﾞ#100K(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-05-09,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,26611121000,15.0,12700,2024-05-22,,ｸﾗｳﾝﾗ-ﾄﾞ#100K(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,300",A,,,×,,,,,×,×,,2024-05-22,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,26632521020,15.0,6000,2024-03-07,,ｸﾗｳﾝ ﾗ-ﾄﾞ#300(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-03-07,0,0,0,0,45,0,0,0,0,0,0,0,0,0
,2024-02-15,26632521020,15.0,6000,2024-02-29,,ｸﾗｳﾝ ﾗ-ﾄﾞ#300(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-02-29,0,0,0,0,45,0,0,0,0,0,0,0,0,0
,2024-02-27,26632521020,15.0,6000,2024-03-21,,ｸﾗｳﾝ ﾗ-ﾄﾞ#300(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-03-21,0,0,0,0,45,0,0,0,0,0,0,0,0,0
,2024-04-03,26632521020,15.0,6000,2024-04-25,,ｸﾗｳﾝ ﾗ-ﾄﾞ#300(ﾀﾞﾝ),15.0,C/S,〇,"8,000",〇,"6,000",A,,,×,,,,,×,×,,2024-04-25,0,0,0,0,45,0,0,0,0,0,0,0,0,0
,2024-02-06,25244822000,15.0,12700,2024-03-06,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),15.0,C/S,〇,"8,000",〇,"5,500",A,,,×,〇,,,,×,×,,2024-03-05,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-03-18,25244822000,15.0,12700,2024-03-30,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),15.0,C/S,〇,"8,000",〇,"5,500",A,,,×,〇,,,,×,×,,2024-03-29,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-03,25244822000,15.0,12700,2024-04-15,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),15.0,C/S,〇,"8,000",〇,"5,500",A,,,×,〇,,,,×,×,,2024-04-12,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25244822000,15.0,12700,2024-05-11,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),15.0,C/S,〇,"8,000",〇,"5,500",A,,,×,〇,,,,×,×,,2024-05-10,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-04-22,25244822000,15.0,12700,2024-05-27,,ﾊｲﾒﾛ-ｼｮｰﾄLT-2(DIR),15.0,C/S,〇,"8,000",〇,"5,500",A,,,×,〇,,,,×,×,,2024-05-24,0,0,0,0,96,0,0,0,0,0,1,0,0,0
,2024-02-06,25326521000,15.0,12700,2024-02-29,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-02-29,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25326521000,15.0,12700,2024-03-04,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-04,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25326521000,15.0,12700,2024-03-11,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-11,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25326521000,15.0,12700,2024-03-16,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-15,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25326521000,15.0,12700,2024-03-19,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-19,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25326521000,15.0,12700,2024-03-25,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-25,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25326521000,15.0,25400,2024-03-30,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-29,0,0,0,0,191,0,0,0,0,0,0,0,0,0
,2024-02-27,25326521000,15.0,12700,2024-04-06,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-05,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25326521000,15.0,12700,2024-04-08,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-08,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25326521000,15.0,12700,2024-04-08,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-08,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25326521000,15.0,12700,2024-04-10,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-10,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25326521000,15.0,12700,2024-04-15,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-15,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25326521000,15.0,12700,2024-04-20,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-19,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25326521000,15.0,12700,2024-04-22,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-22,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-22,25326521000,15.0,12700,2024-03-30,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-29,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25326521000,15.0,12700,2024-04-30,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-30,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25326521000,15.0,12700,2024-05-04,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-03,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25326521000,15.0,12700,2024-05-11,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-10,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-03,25326521000,15.0,12700,2024-05-13,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-13,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25326521000,15.0,12700,2024-05-16,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-16,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25326521000,15.0,12700,2024-05-21,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-21,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-04-22,25326521000,15.0,38100,2024-05-27,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-05-27,0,0,0,0,286,0,0,0,0,0,0,0,0,0
,2024-05-09,25326521000,15.0,12700,2024-06-08,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-06-07,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-05-09,25326521000,15.0,12700,2024-06-10,,ﾊﾟﾈﾘ-PV(F),15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-06-10,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25326721000,15.0,24000,2024-03-11,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-03-11,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-02-27,25326721000,15.0,24000,2024-03-18,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-03-18,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-02-27,25326721000,15.0,24000,2024-03-30,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-03-29,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-03-18,25326721000,15.0,24000,2024-04-18,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-04-18,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-04-03,25326721000,15.0,24000,2024-04-30,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-04-30,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-04-03,25326721000,15.0,24000,2024-05-13,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-05-13,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-04-22,25326721000,15.0,24000,2024-05-22,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-05-22,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-05-09,25326721000,15.0,24000,2024-06-12,,MCｼｮｰﾄ(F),15.0,C/S,〇,"8,000",〇,"5,800",A,〇,,×,,〇,,2.0,×,×,次ﾊﾞｯﾁｲﾄｳIK-NTを必ず組むこと｡,2024-06-12,1,0,0,0,180,0,0,0,0,0,0,1,0,0
,2024-02-06,25329221830,15.0,12700,2024-03-09,,YKｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,初回限定,2024-03-08,1,0,0,0,96,0,1,0,0,0,0,0,0,0
2024-02-19 00:00:00,2024-02-08,25329221830,15.0,12700,2024-02-19,,YKｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,初回限定,2024-02-19,1,0,0,0,96,0,1,0,0,0,0,0,0,0
,2024-02-27,25329221830,15.0,12700,2024-03-30,,YKｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,初回限定,2024-03-29,1,0,0,0,96,0,1,0,0,0,0,0,0,0
,2024-03-18,25329221830,15.0,12700,2024-04-11,,YKｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,初回限定,2024-04-11,1,0,0,0,96,0,1,0,0,0,0,0,0,0
,2024-04-03,25329221830,15.0,12700,2024-05-06,,YKｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,初回限定,2024-05-06,1,0,0,0,96,0,1,0,0,0,0,0,0,0
,2024-04-22,25329221830,15.0,12700,2024-05-27,,YKｼｮｰﾄﾆﾝｸﾞ(S),15.0,C/S,〇,"8,000",〇,"6,000",A,〇,,×,,〇,,,×,×,初回限定,2024-05-27,1,0,0,0,96,0,1,0,0,0,0,0,0,0
,2024-02-06,25566421000,15.0,12700,2024-02-19,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-02-19,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25566421000,15.0,12700,2024-02-26,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-02-26,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-06,25566421000,15.0,12700,2024-03-07,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-07,0,0,0,0,96,0,0,0,0,0,0,0,0,0
2024-02-15 00:00:00,2024-02-08,25566421000,15.0,12700,2024-02-15,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-02-15,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25566421000,15.0,12700,2024-03-12,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-12,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25566421000,15.0,12700,2024-03-19,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-19,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25566421000,15.0,12700,2024-03-30,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-03-29,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-02-27,25566421000,15.0,12700,2024-04-06,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-05,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25566421000,15.0,12700,2024-04-11,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-11,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-18,25566421000,15.0,12700,2024-04-20,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-19,0,0,0,0,96,0,0,0,0,0,0,0,0,0
,2024-03-22,25566421000,15.0,12700,2024-04-05,,FCｼｮｰﾄﾆﾝｸﾞ,15.0,C/S,〇,"8,000",〇,"5,000",A,,,×,,〇,,,×,×,,2024-04-05,0,0,0,0,96,0,0,0,0,0,0,0,0,0
