繰上不可(×）,依頼日,品目コード,入目,予定数量(㎏),納期,チケットＮＯ,品名,入れ目,荷姿,SVライン,SV流量(㎏/h),SPライン,SP流量(㎏/h),アレルゲン,初回限定,最終限定,KI製品,テンパリング,窒素ガス,沃素価,バッチ制限,MO-7S配合,リパック,特記事項,nouki_copy,KI,SP_time_taken,SV_time_taken,slot,チケットNO,ライン,予定数量,備考,流速,生産日,順番
,,25747111000,16.0,,2024-05-13,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-13,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-13,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-13,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-04-26,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-04-26,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-04-26,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-04-26,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-13,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-13,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-13,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-13,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-16,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-16,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-16,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-16,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-20,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-20,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-27,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-27,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-27,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-05-27,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-06-07,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-07,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-06-07,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-07,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-06-12,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-12,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-06-12,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-12,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-06-17,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-17,×,96.0,0.0,,,,6100.0,,,,
,,25747111000,16.0,,2024-06-17,,SBｵｲﾙR,,,,,,,,,,,,,,,,×,,2024-06-17,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-02-24,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-02-23,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-02-24,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-02-23,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-03-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-03-29,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-03-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-03-29,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-04,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-04,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-04,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-04,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-11,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-11,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-11,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-11,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-18,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-18,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-18,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-18,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-04-30,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-13,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-13,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-13,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-13,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-07,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-07,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-20,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-20,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-06-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-07,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-06-07,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-07,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-06-14,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-14,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-06-14,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-06-14,×,96.0,0.0,,,,6100.0,,,,
,,25800311000,16.0,,2024-05-27,,MB-ｱﾒﾘｶ-ﾅDX-TL,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-02-26,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-02-26,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-03-25,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-03-25,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-03-25,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-03-25,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-03-25,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-03-25,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-05,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-05,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-17,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-17,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-19,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-19,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-09,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-09,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-09,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-09,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-15,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-15,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-06-08,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-06-07,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-06-08,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-06-07,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-06-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-06-14,×,96.0,0.0,,,,6100.0,,,,
,,26611111000,15.0,,2024-06-15,,ｸﾗｳﾝﾗ-ﾄﾞ #100K,,,,,,,,,,,,,,,,×,,2024-06-14,×,96.0,0.0,,,,6100.0,,,,
,,26611311000,15.0,,2024-03-25,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-03-25,×,96.0,0.0,,,,6100.0,,,,
,,26611311000,15.0,,2024-04-18,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-04-18,×,96.0,0.0,,,,6100.0,,,,
,,26611311000,15.0,,2024-04-22,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-04-22,×,96.0,0.0,,,,6100.0,,,,
,,26611311000,15.0,,2024-05-02,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-05-02,×,96.0,0.0,,,,6100.0,,,,
,,26611311000,15.0,,2024-06-12,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-06-12,×,96.0,0.0,,,,6100.0,,,,
,,26611311000,15.0,,2024-05-27,,ｺﾞ-ﾙﾄﾞｸﾗｳﾝ DX,,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-02-26,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-02-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-02-26,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-03-29,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-03-29,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-05,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-05,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-15,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-15,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-15,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-15,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-22,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-22,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-22,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-22,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-26,×,96.0,0.0,,,,6100.0,,,,
,,26631111050,15.0,,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300 DIR,,,,,,,,,,,,,,,,×,,2024-04-26,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-02-29,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-02-29,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-04-06,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-05,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-04-17,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-17,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-04-10,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-10,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-04-12,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-12,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-04-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-19,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-04-26,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-04-26,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-05-08,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-08,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-05-20,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-20,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26631211000,15.0,,2024-06-12,,ｸﾗｳﾝﾗ-ﾄﾞ#300(A),,,,,,,,,,,,,,,,×,,2024-06-12,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-03-29,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-03-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-03-29,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-04-04,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-04,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-04-11,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-11,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-04-11,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-11,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-04-30,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-04-30,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-05-27,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-05-27,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-06-13,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-06-13,×,96.0,0.0,,,,6100.0,,,,
,,26632913000,15.0,,2024-06-13,,ｸﾗｳﾝﾗ-ﾄﾞ(NF),,,,,,,,,,,,,,,,×,,2024-06-13,×,96.0,0.0,,,,6100.0,,,,
,,25222522040,20.0,,2024-02-29,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-02-28,×,38.0,38.0,,,,5000.0,,,,
,,25222522040,20.0,,2024-03-27,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-03-26,×,38.0,38.0,,,,5000.0,,,,
,,25222522040,20.0,,2024-04-04,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-03,×,57.0,57.0,,,,7500.0,,,,
,,25222522040,20.0,,2024-04-11,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-10,×,57.0,57.0,,,,7500.0,,,,
,,25222522040,20.0,,2024-04-16,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-15,×,38.0,38.0,,,,5000.0,,,,
,,25222522040,20.0,,2024-04-24,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-23,×,57.0,57.0,,,,7500.0,,,,
,,25222522040,20.0,,2024-04-30,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-04-29,×,57.0,57.0,,,,7500.0,,,,
,,25222522040,20.0,,2024-05-15,,ﾊﾟﾈﾘ-ｼｮｰﾄST-2-TL(35),,,,,,,,,,,〇,,,,,×,,2024-05-14,×,57.0,57.0,,,,7500.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-20,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-20,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-21,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-21,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
,,25800811000,16.0,,2024-02-26,,MB-Mcﾌﾗｲｵｲﾙ,,,,,,,,,,,,,,,,×,,2024-02-26,×,57.0,0.0,,,,6100.0,,,,
