繰上不可(×）,依頼日,品目コード,品名,入目,予定数量(㎏),納期,チケットＮＯ
2024-02-26 00:00:00,2024-01-30,25407942000,ｴｰｽﾎｲｯﾌﾟV45(10K),10.0,6000,20240304,
2024-02-17 00:00:00,2024-01-30,25411543000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV35RN,10.0,10500,20240220,
2024-02-19 00:00:00,2024-01-30,25411643000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV30RN,10.0,10500,20240222,
,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240226,
,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240226,
,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,6200,20240226,
,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240304,
,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240304,
,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,6200,20240304,
2024-03-01 00:00:00,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240311,
2024-03-01 00:00:00,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240311,
2024-03-01 00:00:00,2024-01-30,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,6200,20240311,
2024-02-19 00:00:00,2024-01-30,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240224,
2024-02-19 00:00:00,2024-01-30,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240224,
2024-02-19 00:00:00,2024-01-30,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,6200,20240224,
2024-02-26 00:00:00,2024-01-30,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240304,
2024-02-26 00:00:00,2024-01-30,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240304,
2024-02-26 00:00:00,2024-01-30,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,6200,20240304,
2024-03-01 00:00:00,2024-01-30,25416442000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL 10K,10.0,10500,20240309,
,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240222,
,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240222,
,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,6200,20240222,
,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240228,
,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240228,
,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,6200,20240228,
2024-02-26 00:00:00,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240306,
2024-02-26 00:00:00,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240306,
2024-02-26 00:00:00,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,6200,20240306,
2024-03-01 00:00:00,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240311,
2024-03-01 00:00:00,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240311,
2024-03-01 00:00:00,2024-01-30,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,6200,20240311,
2024-02-20 00:00:00,2024-01-30,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240227,
2024-02-20 00:00:00,2024-01-30,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240227,
2024-03-01 00:00:00,2024-01-30,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240307,
2024-03-01 00:00:00,2024-01-30,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240307,
2024-02-20 00:00:00,2024-01-30,25422233000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟ-TL,12.12,3270,20240229,
2024-02-20 00:00:00,2024-01-30,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,7230,20240229,
,2024-01-30,25422532000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL,12.96,3240,20240212,
,2024-01-30,25422542000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL 10K,10.0,2760,20240212,
2024-02-26 00:00:00,2024-01-30,25422542000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL 10K,10.0,6000,20240304,
2024-02-19 00:00:00,2024-01-30,25424044000,ﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟFC,10.0,10500,20240226,
,2024-01-30,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,10500,20240220,
2024-02-24 00:00:00,2024-01-30,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,10500,20240229,
2024-03-01 00:00:00,2024-01-30,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,10500,20240311,
,2024-01-30,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240220,
2024-02-24 00:00:00,2024-01-30,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240229,
2024-03-01 00:00:00,2024-01-30,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240311,
2024-02-20 00:00:00,2024-01-30,25426132000,ﾘｽﾎｲﾂﾌﾟ19,12.01,6000,20240226,
,2024-01-30,25427842000,加糖クリームDO,10.0,10500,20240303,
,2024-01-30,25427842000,加糖クリームDO,10.0,10500,20240303,
,2024-01-30,25427842000,加糖クリームDO,10.0,10500,20240303,
2024-03-01 00:00:00,2024-01-30,25459142000,ﾋﾟﾕｱﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟ 10K*,10.0,10500,20240311,
2024-02-22 00:00:00,2024-01-30,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240229,
,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240222,
,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240222,
,2024-01-30,25459942000,セレステホイップR,10.0,6200,20240222,
2024-02-24 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240229,
2024-02-24 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240229,
2024-02-24 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,6200,20240229,
2024-02-26 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240305,
2024-02-26 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240305,
2024-02-26 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,6200,20240305,
2024-03-01 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240311,
2024-03-01 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,10500,20240311,
2024-03-01 00:00:00,2024-01-30,25459942000,セレステホイップR,10.0,6200,20240311,
2024-02-26 00:00:00,2024-01-30,25460932000,ﾋﾟｭｱﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟR,12.3,6000,20240304,
2024-03-01 00:00:00,2024-01-30,25493643000,ｴｰｽﾎｲｯﾌﾟV38 10K,10.0,10500,20240311,
2024-02-26 00:00:00,2024-01-30,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240304,
2024-03-01 00:00:00,2024-01-30,26311533000,ﾌﾟﾗｲﾑEF(R),12.98,6000,20240307,
2024-02-20 00:00:00,2024-01-30,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240228,
,2024-01-30,26312842000,ﾎﾙﾝｴｸｾﾙ,10.0,6000,20240220,
,2024-01-30,26313542000,ﾎﾙﾝYK,10.0,11000,20240305,
,2024-01-30,26313542000,ﾎﾙﾝYK,10.0,6200,20240305,
,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240229,
,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240229,
,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240229,
,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240229,
2024-03-01 00:00:00,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240311,
2024-03-01 00:00:00,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240311,
2024-03-01 00:00:00,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240311,
2024-03-01 00:00:00,2024-01-30,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240311,
2024-02-26 00:00:00,2024-01-30,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240229,
,2024-01-30,26383342000,ﾂﾔﾀﾞｼﾊﾟﾝｺ-ﾄIII 10K,10.0,6040,20240224,
2024-03-01 00:00:00,2024-01-30,26383342000,ﾂﾔﾀﾞｼﾊﾟﾝｺ-ﾄIII 10K,10.0,6040,20240309,
2024-02-26 00:00:00,2024-01-30,26383632000,ﾂﾔﾊﾟﾝｺ-ﾄ,12.12,3960,20240305,
,2024-01-31,25417842000,ﾘｽﾎｲﾂﾌﾟV335,10.0,10500,20240209,
,2024-02-01,25428444000,ｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ30,10.0,6000,20240214,
2024-03-01 00:00:00,2024-02-01,26384035000,ﾐﾙｸﾉﾐﾈﾗﾙL10,12.72,6000,20240309,
,2024-02-02,25490442000,カスタードホイップDO-2,10.0,10500,20240219,
2024-02-19 00:00:00,2024-02-05,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,3000,20240219,
2024-02-19 00:00:00,2024-02-05,25424943000,ｴｰｽﾎｲｯﾌﾟ19(10K),10.0,3000,20240219,
2024-02-15 00:00:00,2024-02-05,25460251000,NDC CCA-2 LS DMA,190.0,10390,20240215,
2024-02-24 00:00:00,2024-02-05,25803142000,ｶﾞﾅｯｼｭﾎｲｯﾌﾟFC,10.0,6000,20240229,
,2024-02-05,25419342000,CHRﾎｲﾂﾌﾟ,10.0,10500,20240217,
2024-02-27 00:00:00,2024-02-07,25411543000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV35RN,10.0,10500,20240304,
2024-02-25 00:00:00,2024-02-07,25411643000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV30RN,10.0,10500,20240229,
2024-03-04 00:00:00,2024-02-07,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240311,
2024-03-04 00:00:00,2024-02-07,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240311,
2024-03-04 00:00:00,2024-02-07,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240311,
2024-03-04 00:00:00,2024-02-07,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240311,
2024-02-16 00:00:00,2024-02-07,25424943000,ｴｰｽﾎｲｯﾌﾟ19(10K),10.0,2000,20240216,
2024-02-16 00:00:00,2024-02-07,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,4000,20240216,
2024-02-27 00:00:00,2024-02-07,25426132000,ﾘｽﾎｲﾂﾌﾟ19,12.01,5000,20240304,
,2024-02-07,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240311,
,2024-02-07,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240311,
2024-02-18 00:00:00,2024-02-07,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240222,
2024-03-03 00:00:00,2024-02-07,25442342000,ハイクリームPN,10.0,10500,20240309,
,2024-02-07,26384035000,ﾐﾙｸﾉﾐﾈﾗﾙL10,12.72,6015,20240302,
2024-02-10 00:00:00,2024-02-08,25428444000,ｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ30,10.0,6000,20240210,
2024-02-21 00:00:00,2024-02-09,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240221,
2024-02-21 00:00:00,2024-02-09,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240221,
2024-02-26 00:00:00,2024-02-13,25493643000,ｴｰｽﾎｲｯﾌﾟV38 10K,10.0,10500,20240302,
2024-02-15 00:00:00,2024-02-13,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,6400,20240215,
2024-02-15 00:00:00,2024-02-13,25429742000,ﾉﾝﾃﾞｲﾘｰｸﾘｰﾏｰCCA-1CSA,15.0,4000,20240215,
,2024-02-13,25419342000,CHRﾎｲﾂﾌﾟ,10.0,10500,20240219,
2024-02-25 00:00:00,2024-02-13,25419342000,CHRﾎｲﾂﾌﾟ,10.0,10500,20240301,
2024-02-20 00:00:00,2024-02-13,26314442000,ビオラモイスト,10.0,10500,20240227,
,2024-02-13,25460642000,ラショルホイップ,10.0,10500,20240228,
,2024-02-13,25460642000,ラショルホイップ,10.0,10500,20240228,
2024-02-19 00:00:00,2024-02-13,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240219,
,2024-02-14,25419242000,ｱｲﾈｽﾎｲﾂﾌﾟ(ﾄｶﾁﾐﾙｸ),10.0,3000,20240228,
2024-02-24 00:00:00,2024-02-14,25422233000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟ-TL,12.12,3300,20240224,
2024-02-24 00:00:00,2024-02-14,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,7200,20240224,
2024-02-29 00:00:00,2024-02-14,25411643000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV30RN,10.0,10500,20240304,
,2024-02-15,25428444000,ｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ30,10.0,10500,20240224,
,2024-02-15,25459842000,ﾌﾚﾝﾁﾄｰｽﾄｸﾘｰﾑSP,10.0,6000,20240308,
,2024-02-15,25424044000,ﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟFC,10.0,10500,20240229,
2024-02-28 00:00:00,2024-02-15,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240304,
,2024-02-15,25414332000,ｸﾚ-ﾑ ﾄﾞ ﾒﾗﾝｼﾞｴ,12.3,6000,20240227,
,2024-02-19,26314742000,プライムFC,10.0,4000,20240304,
,2024-02-19,25490442000,カスタードホイップDO-2,10.0,10500,20240304,
,2024-02-20,25428444000,ｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ30,10.0,10500,20240308,
,2024-02-20,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240308,
2024-03-11 00:00:00,2024-02-20,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240315,
2024-03-18 00:00:00,2024-02-20,25429751000,ﾉﾝﾃﾞｲﾘ-ｸﾘ-ﾏ-CCA-1DMA,190.0,10400,20240322,
,2024-02-21,25407942000,ｴｰｽﾎｲｯﾌﾟV45(10K),10.0,6000,20240330,
,2024-02-21,25411643000,ﾃﾞｻﾞｰﾄｸﾘｰﾑV30RN,10.0,10500,20240330,
,2024-02-21,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240318,
,2024-02-21,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240318,
,2024-02-21,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240330,
,2024-02-21,25415843000,ﾃﾞｻﾞ-ﾄｸﾘ-ﾑDO,10.0,10500,20240330,
,2024-02-21,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240313,
,2024-02-21,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240313,
,2024-02-21,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240325,
,2024-02-21,25415943000,ｴ-ｽﾎｲﾂﾌﾟV30,10.0,10500,20240325,
,2024-02-21,25416432000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL,12.12,10500,20240307,
,2024-02-21,25416442000,ｽﾍﾟｼｬﾙﾎｲｯﾌﾟ-TL 10K,10.0,10500,20240325,
,2024-02-21,25419342000,CHRﾎｲﾂﾌﾟ,10.0,10500,20240311,
,2024-02-21,25419342000,CHRﾎｲﾂﾌﾟ,10.0,10500,20240318,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240318,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240318,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240318,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240318,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240325,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240325,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240330,
,2024-02-21,25420142000,ﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟFD,10.0,10500,20240330,
,2024-02-21,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240321,
,2024-02-21,25421643000,ｶｽﾀｰﾄﾞﾎｲﾂﾌﾟM,10.0,6200,20240321,
,2024-02-21,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,10500,20240313,
,2024-02-21,25422242000,ﾃﾞﾗﾂｸｽﾎｲﾂﾌﾟTL(10K),10.0,10500,20240325,
,2024-02-21,25422542000,ｶｽﾀｰﾄﾞﾎｲｯﾌﾟ-TL 10K,10.0,6000,20240318,
,2024-02-21,25424044000,ﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟFC,10.0,10500,20240330,
,2024-02-21,25424633000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ,13.32,4000,20240309,
,2024-02-21,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,6500,20240309,
,2024-02-21,25424642000,ｴ-ｽｶﾞﾅﾂｼﾕﾎｲﾂﾌﾟ 10K,10.0,10500,20240325,
,2024-02-21,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240311,
,2024-02-21,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240318,
,2024-02-21,25424933000,ｴｰｽﾎｲｯﾌﾟ19(1L),12.0,6000,20240330,
2024-03-06 00:00:00,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240306,
2024-03-01 00:00:00,2024-02-21,25442342000,ハイクリームPN,10.0,10500,20240301,
,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240316,
,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240316,
,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240323,
,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240323,
,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240330,
,2024-02-21,25427842000,加糖クリームDO,10.0,10500,20240330,
,2024-02-21,25431442000,ﾊｲｸﾘｰﾑ39,10.0,6000,20240318,
,2024-02-21,25442342000,ハイクリームPN,10.0,10500,20240318,
,2024-02-21,25459142000,ﾋﾟﾕｱﾌﾞﾚﾝﾄﾞﾎｲﾂﾌﾟ 10K*,10.0,10500,20240321,
,2024-02-21,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240314,
,2024-02-21,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240320,
,2024-02-21,25459342000,ﾌﾚﾝﾁﾄｰｽﾄｺｰﾃｨﾝｸﾞR,10.0,10500,20240330,
,2024-02-21,25459942000,セレステホイップR,10.0,10500,20240318,
,2024-02-21,25459942000,セレステホイップR,10.0,10500,20240318,
,2024-02-21,25459942000,セレステホイップR,10.0,6200,20240318,
,2024-02-21,25459942000,セレステホイップR,10.0,10500,20240323,
,2024-02-21,25459942000,セレステホイップR,10.0,10500,20240323,
,2024-02-21,25459942000,セレステホイップR,10.0,6200,20240323,
,2024-02-21,25459942000,セレステホイップR,10.0,10500,20240330,
,2024-02-21,25459942000,セレステホイップR,10.0,10500,20240330,
,2024-02-21,25459942000,セレステホイップR,10.0,6200,20240330,
,2024-02-21,25460642000,ラショルホイップ,10.0,10500,20240312,
,2024-02-21,25460642000,ラショルホイップ,10.0,10500,20240312,
,2024-02-21,25460642000,ラショルホイップ,10.0,10500,20240325,
,2024-02-21,25460642000,ラショルホイップ,10.0,10500,20240325,
,2024-02-21,25460932000,ﾋﾟｭｱﾌﾞﾚﾝﾄﾞﾎｲｯﾌﾟR,12.3,8000,20240304,
,2024-02-21,25493643000,ｴｰｽﾎｲｯﾌﾟV38 10K,10.0,10500,20240313,
,2024-02-21,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240311,
,2024-02-21,25800942000,MB-ｴｰｽﾎｲｯﾌﾟV30,10.0,10500,20240323,
,2024-02-21,26311533000,ﾌﾟﾗｲﾑEF(R),12.98,6000,20240312,
,2024-02-21,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240316,
,2024-02-21,26311543000,ﾌﾟﾗｲﾑEF(R) 10K,10.0,6000,20240330,
,2024-02-21,26312842000,ﾎﾙﾝｴｸｾﾙ,10.0,6000,20240318,
,2024-02-21,26313542000,ﾎﾙﾝYK,10.0,11000,20240318,
,2024-02-21,26313542000,ﾎﾙﾝYK,10.0,6200,20240318,
,2024-02-21,26313542000,ﾎﾙﾝYK,10.0,11000,20240330,
,2024-02-21,26313542000,ﾎﾙﾝYK,10.0,6200,20240330,
,2024-02-21,26314542000,ホルンSP,10.0,6000,20240304,
,2024-02-21,26315142000,ﾌﾟﾗｲﾑF,10.0,6000,20240314,
,2024-02-21,26315432000,フォーカスC(1L)*,13.32,5000,20240307,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240316,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240316,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240318,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240318,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240318,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240318,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240325,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240325,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240325,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240325,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240330,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240330,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240330,
,2024-02-21,26315542000,ﾎﾙﾝDX-WR,15.0,11000,20240330,
,2024-02-21,26330132000,ﾘｽｼﾞﾙｼ ﾎﾙﾝ,12.88,6000,20240312,
,2024-02-21,26330142000,ﾎﾙﾝ 10K ｼﾖ-ﾘ-,10.0,10500,20240311,
,2024-02-21,26330142000,ﾎﾙﾝ 10K ｼﾖ-ﾘ-,10.0,10500,20240330,
,2024-02-21,26331743000,ﾎﾙﾝEX 10K,10.0,5000,20240303,
,2024-02-21,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,6000,20240307,
,2024-02-21,26333742000,ﾘｽｽ-ﾊﾟ-ﾎﾜｲﾄS 10K,10.0,10500,20240323,
,2024-02-21,26383342000,ﾂﾔﾀﾞｼﾊﾟﾝｺ-ﾄIII 10K,10.0,6040,20240325,
,2024-02-21,26383632000,ﾂﾔﾊﾟﾝｺ-ﾄ,12.12,3960,20240311,
,2024-02-21,26681442000,LAPANクリーム,10.0,5000,20240318,
,2024-02-22,26315442000,フォーカスC(15ｋ),15.0,6000,20240304,
,2024-02-22,25461542000,フレシオホイップ,10.0,10500,20240316,
,2024-02-22,25461542000,フレシオホイップ,10.0,10500,20240323,
,2024-02-22,25461542000,フレシオホイップ,10.0,10500,20240330,
,2024-02-26,25460142000,ＴＡホイップ,10.0,10500,20240309,
,2024-02-26,25461542000,フレシオホイップ,10.0,10500,20240309,
